date,parking_usage,usage_time,source_rows,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko
2025-08-05,22538,2617942,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-08-06,18249,2145684,28,63,12.1,0.0,precipitation,Precipitation,비/눈
2025-08-07,24712,2906149,28,53,1.3,0.0,precipitation,Precipitation,비/눈
2025-08-08,27226,3018587,28,51,0.6,0.0,precipitation,Precipitation,비/눈
2025-08-09,34686,3111395,28,61,6.5,0.0,precipitation,Precipitation,비/눈
2025-08-10,37866,3680800,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-08-11,24219,2899967,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-08-12,25311,2983257,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-08-13,14569,1718859,28,65,47.5,0.0,precipitation,Precipitation,비/눈
2025-08-14,20992,2273990,28,63,33.7,0.0,precipitation,Precipitation,비/눈
2025-08-15,32616,3147844,28,53,1.3,0.0,precipitation,Precipitation,비/눈
2025-08-16,37415,3620917,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-08-17,33746,3261291,28,51,0.9,0.0,precipitation,Precipitation,비/눈
2025-08-18,19529,2537696,28,51,1.2,0.0,precipitation,Precipitation,비/눈
2025-08-19,22581,2742599,28,51,1.8,0.0,precipitation,Precipitation,비/눈
2025-08-20,22268,2703114,28,53,3.5,0.0,precipitation,Precipitation,비/눈
2025-08-21,22715,2658484,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-08-22,25620,2801415,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-08-23,36453,3590702,28,51,0.3,0.0,precipitation,Precipitation,비/눈
2025-08-24,35055,3318083,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-08-25,18963,2444353,28,63,18.2,0.0,precipitation,Precipitation,비/눈
2025-08-26,21331,2524709,28,65,22.1,0.0,precipitation,Precipitation,비/눈
2025-08-27,25093,2847766,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-08-28,24109,2845358,28,51,1.0,0.0,precipitation,Precipitation,비/눈
2025-08-29,22610,2576743,28,65,33.0,0.0,precipitation,Precipitation,비/눈
2025-08-30,35344,3183565,28,61,5.2,0.0,precipitation,Precipitation,비/눈
2025-08-31,32883,2980990,28,61,6.6,0.0,precipitation,Precipitation,비/눈
2025-09-01,18995,2225689,28,63,17.5,0.0,precipitation,Precipitation,비/눈
2025-09-02,24150,2791929,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-03,24850,2855610,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-04,23279,2523500,28,63,22.7,0.0,precipitation,Precipitation,비/눈
2025-09-05,29168,2991315,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-09-06,25444,2103801,28,65,36.2,0.0,precipitation,Precipitation,비/눈
2025-09-07,39925,3763735,28,53,1.0,0.0,precipitation,Precipitation,비/눈
2025-09-08,23851,2796004,28,51,0.2,0.0,precipitation,Precipitation,비/눈
2025-09-09,24997,2940002,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-09-10,27667,3064703,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-11,27602,3099361,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-12,21353,2649136,28,63,8.2,0.0,precipitation,Precipitation,비/눈
2025-09-13,37491,3290271,28,65,46.2,0.0,precipitation,Precipitation,비/눈
2025-09-14,45978,4549671,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-09-15,25702,2958153,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-16,20197,2435791,28,63,14.5,0.0,precipitation,Precipitation,비/눈
2025-09-17,20809,2385001,28,65,30.3,0.0,precipitation,Precipitation,비/눈
2025-09-18,29537,3291403,28,51,0.3,0.0,precipitation,Precipitation,비/눈
2025-09-19,20338,2456469,28,63,13.0,0.0,precipitation,Precipitation,비/눈
2025-09-20,39204,4000937,28,65,33.3,0.0,precipitation,Precipitation,비/눈
2025-09-21,53057,5362641,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-22,27999,3218404,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-23,29067,3350285,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-24,17614,2236431,28,65,43.8,0.0,precipitation,Precipitation,비/눈
2025-09-25,27700,3174188,28,53,0.7,0.0,precipitation,Precipitation,비/눈
2025-09-26,33549,3366982,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-27,38628,4818130,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-28,32854,2920713,28,63,24.3,0.0,precipitation,Precipitation,비/눈
2025-09-29,26457,3044696,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-09-30,25757,2958758,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-01,26890,3127350,28,61,1.8,0.0,precipitation,Precipitation,비/눈
2025-10-02,30118,3115372,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-03,30185,2815498,28,53,2.7,0.0,precipitation,Precipitation,비/눈
2025-10-04,35700,3327431,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-05,27073,2076534,28,61,4.1,0.0,precipitation,Precipitation,비/눈
2025-10-06,15040,843415,28,63,33.8,0.0,precipitation,Precipitation,비/눈
2025-10-07,19944,1478886,28,63,15.5,0.0,precipitation,Precipitation,비/눈
2025-10-08,47061,4427494,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-09,36828,3555249,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-10-10,14163,1828143,28,63,19.9,0.0,precipitation,Precipitation,비/눈
2025-10-11,23182,2388394,28,63,21.7,0.0,precipitation,Precipitation,비/눈
2025-10-12,33872,3337728,28,53,1.0,0.0,precipitation,Precipitation,비/눈
2025-10-13,14409,2038591,28,63,25.2,0.0,precipitation,Precipitation,비/눈
2025-10-14,20882,2647590,28,51,2.4,0.0,precipitation,Precipitation,비/눈
2025-10-15,20730,2693578,28,63,10.7,0.0,precipitation,Precipitation,비/눈
2025-10-16,26329,3010111,28,61,6.5,0.0,precipitation,Precipitation,비/눈
2025-10-17,22378,2686070,28,63,5.3,0.0,precipitation,Precipitation,비/눈
2025-10-18,33794,3502204,28,63,13.2,0.0,precipitation,Precipitation,비/눈
2025-10-19,41446,4135342,28,51,0.3,0.0,precipitation,Precipitation,비/눈
2025-10-20,20041,2433163,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-21,20763,2688841,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-22,22852,2843258,28,51,0.2,0.0,precipitation,Precipitation,비/눈
2025-10-23,24434,2936163,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-10-24,27588,3102523,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-25,40032,4197507,28,51,0.2,0.0,precipitation,Precipitation,비/눈
2025-10-26,31913,3152253,28,51,0.2,0.0,precipitation,Precipitation,비/눈
2025-10-27,19504,2524432,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-28,20226,2598987,28,0,0.0,0.0,clear,Clear,맑음
2025-10-29,21025,2699887,28,2,0.0,0.0,cloudy,Cloudy,흐림
2025-10-30,21179,2697664,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-10-31,23018,2751945,28,53,0.8,0.0,precipitation,Precipitation,비/눈
2025-11-01,30479,2971155,28,53,1.2,0.0,precipitation,Precipitation,비/눈
2025-11-02,26728,2474525,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-03,18406,2418225,28,0,0.0,0.0,clear,Clear,맑음
2025-11-04,19070,2589958,28,2,0.0,0.0,cloudy,Cloudy,흐림
2025-11-05,20147,2628457,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-06,20674,2669882,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-07,22794,2648692,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-08,29346,2971967,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-09,30107,2814822,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-11-10,18146,2412850,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-11,19049,2525405,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-12,19548,2601029,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-13,19142,2423984,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-14,20572,2446763,28,0,0.0,0.0,clear,Clear,맑음
2025-11-15,28324,2959656,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-16,27321,2592704,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-11-17,15537,2249663,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-18,16149,2222936,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-19,16456,2264455,28,0,0.0,0.0,clear,Clear,맑음
2025-11-20,17359,2283193,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-21,19094,2352402,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-22,23508,2174330,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-23,23203,2138506,28,51,0.5,0.0,precipitation,Precipitation,비/눈
2025-11-24,16971,2345126,28,51,0.5,0.0,precipitation,Precipitation,비/눈
2025-11-25,15394,2089684,28,61,5.0,0.0,precipitation,Precipitation,비/눈
2025-11-26,17031,2380692,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-11-27,14337,2014096,28,63,9.5,0.0,precipitation,Precipitation,비/눈
2025-11-28,17016,2196668,28,1,0.0,0.0,clear,Clear,맑음
2025-11-29,19194,1842249,28,51,0.2,0.0,precipitation,Precipitation,비/눈
2025-11-30,23067,2138025,28,51,1.3,0.0,precipitation,Precipitation,비/눈
2025-12-01,16157,2269801,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-12-02,14902,2233833,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-03,13739,2106577,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-04,13593,1935042,28,73,1.3,0.91,precipitation,Precipitation,비/눈
2025-12-05,12089,1532199,28,2,0.0,0.0,cloudy,Cloudy,흐림
2025-12-06,15753,1583141,28,51,0.6,0.0,precipitation,Precipitation,비/눈
2025-12-07,18915,1741187,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2025-12-08,15486,2206607,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-09,15543,2216149,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-10,15985,2269189,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-11,14864,2103650,28,63,11.2,0.0,precipitation,Precipitation,비/눈
2025-12-12,16623,2191917,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-13,11934,1162700,28,75,9.5,4.2,precipitation,Precipitation,비/눈
2025-12-14,15494,1396026,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-15,14626,2089607,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-16,13824,2017809,28,51,2.5,0.0,precipitation,Precipitation,비/눈
2025-12-17,15493,2190197,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-18,16164,2250425,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-19,16617,2164492,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-20,16681,1467246,28,55,4.6,0.0,precipitation,Precipitation,비/눈
2025-12-21,17838,1562404,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-22,15512,2159828,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-23,13588,1979146,28,73,10.9,1.47,precipitation,Precipitation,비/눈
2025-12-24,15817,2097944,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-25,17137,1606066,28,0,0.0,0.0,clear,Clear,맑음
2025-12-26,12375,1577227,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-27,13535,1257750,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-28,15851,1468161,28,51,0.5,0.0,precipitation,Precipitation,비/눈
2025-12-29,13807,1822390,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2025-12-30,13983,1818872,28,3,0.0,0.0,cloudy,Cloudy,흐림
2025-12-31,17475,1620857,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-01,17291,1256128,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-02,12470,1800425,28,0,0.0,0.0,clear,Clear,맑음
2026-01-03,15315,1481486,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-04,18239,1702666,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-05,14484,2225060,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-06,14160,2167520,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-07,14005,2123062,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-08,13740,2058714,28,0,0.0,0.0,clear,Clear,맑음
2026-01-09,14807,2116595,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2026-01-10,12507,1196113,28,75,9.1,3.08,precipitation,Precipitation,비/눈
2026-01-11,13781,1247427,28,2,0.0,0.0,cloudy,Cloudy,흐림
2026-01-12,12249,1943447,28,73,2.7,1.75,precipitation,Precipitation,비/눈
2026-01-13,13220,1998163,28,71,0.2,0.07,precipitation,Precipitation,비/눈
2026-01-14,14576,2249519,28,51,0.3,0.0,precipitation,Precipitation,비/눈
2026-01-15,15100,2199660,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-16,15470,2118007,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-17,18706,1661312,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-18,18048,1697742,28,73,0.6,0.42,precipitation,Precipitation,비/눈
2026-01-19,12525,1882740,28,73,2.4,1.68,precipitation,Precipitation,비/눈
2026-01-20,12329,1826062,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-21,12532,1819505,28,1,0.0,0.0,clear,Clear,맑음
2026-01-22,12264,1867308,28,1,0.0,0.0,clear,Clear,맑음
2026-01-23,13352,1830841,28,73,1.5,1.05,precipitation,Precipitation,비/눈
2026-01-24,13319,1087601,28,1,0.0,0.0,clear,Clear,맑음
2026-01-25,15384,1334127,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-26,13693,2034178,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-27,13686,2000970,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-28,13660,2001818,28,0,0.0,0.0,clear,Clear,맑음
2026-01-29,13785,2003091,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-30,13945,1933518,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-01-31,16164,1471948,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-01,17171,1549100,28,71,0.2,0.14,precipitation,Precipitation,비/눈
2026-02-02,11705,1742817,28,73,2.3,1.54,precipitation,Precipitation,비/눈
2026-02-03,14545,2109442,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-04,14902,2162358,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-05,14919,2121468,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-06,14374,1952068,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-07,14510,1387454,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-08,14445,1336042,28,0,0.0,0.0,clear,Clear,맑음
2026-02-09,14570,2117830,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-10,13650,2024769,28,71,0.5,0.14,precipitation,Precipitation,비/눈
2026-02-11,15157,2120857,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2026-02-12,16246,2157271,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-13,15711,1970243,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-14,18124,1556241,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-15,20722,1639524,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-16,19037,1225913,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-17,20216,1126282,28,1,0.0,0.0,clear,Clear,맑음
2026-02-18,20234,1382191,28,0,0.0,0.0,clear,Clear,맑음
2026-02-19,14981,1969317,28,0,0.0,0.0,clear,Clear,맑음
2026-02-20,18241,2235792,28,1,0.0,0.0,clear,Clear,맑음
2026-02-21,33657,2999376,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-22,22231,2096461,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2026-02-23,15977,2238197,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-24,15327,2205934,28,73,1.5,1.05,precipitation,Precipitation,비/눈
2026-02-25,20287,2481716,28,0,0.0,0.0,clear,Clear,맑음
2026-02-26,19615,2606513,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-27,21778,2567846,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-02-28,33886,3125068,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-01,30126,2695200,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2026-03-02,11827,1112256,28,73,13.4,0.91,precipitation,Precipitation,비/눈
2026-03-03,18246,2395462,28,71,1.5,0.21,precipitation,Precipitation,비/눈
2026-03-04,17779,2417018,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-05,14762,2256873,28,75,11.7,4.62,precipitation,Precipitation,비/눈
2026-03-06,15285,2107351,28,73,0.7,0.35,precipitation,Precipitation,비/눈
2026-03-07,22241,2083380,28,1,0.0,0.0,clear,Clear,맑음
2026-03-08,23646,2195625,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-09,15515,2292647,28,51,0.1,0.0,precipitation,Precipitation,비/눈
2026-03-10,16713,2337034,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-11,16659,2390492,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-12,18093,2453666,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-13,20895,2540544,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-14,28510,2554770,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-15,24943,2239282,28,51,0.4,0.0,precipitation,Precipitation,비/눈
2026-03-16,17918,2468345,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-17,19215,2543748,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-18,15792,2133176,28,53,5.7,0.0,precipitation,Precipitation,비/눈
2026-03-19,19894,2542617,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-20,22120,2686066,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-21,34554,3387118,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-22,38370,3638664,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-23,22468,2826240,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-24,21722,2742148,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-25,23608,2917376,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-26,22773,2777841,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-27,23951,2780211,28,1,0.0,0.0,clear,Clear,맑음
2026-03-28,40268,3945063,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-29,40593,3918302,28,3,0.0,0.0,cloudy,Cloudy,흐림
2026-03-30,19583,2637958,28,61,2.0,0.0,precipitation,Precipitation,비/눈
2026-03-31,22765,2775570,28,61,7.9,0.0,precipitation,Precipitation,비/눈
2026-04-01,25922,2958563,28,51,0.1,0.0,precipitation,Precipitation,비/눈
